eventID,bn_wt,zns_wt,x_um,y_um,depth_um,alpha_len_um,li7_len_um,edep_keV
1884,50,50,-6160.12,3295.35,112.77,4.16432,1.41896,2318.66
1885,50,50,6147.38,-6437.29,111.845,4.16372,1.41581,2312.91
1886,50,50,1353.87,-6529.46,16.0083,4.16327,1.41793,2315.3
1887,50,50,308.462,3630.4,109.02,4.16354,1.91211,2656.04
1888,50,50,-6422.84,4995.3,52.59,4.16441,1.98978,2312.04
1889,50,50,-6900.94,7737.37,54.8455,4.16342,1.41603,2312.91
1890,50,50,-6612.18,5196.34,1.34163,3.0857,1.41565,1942.93
1891,50,50,-7058.25,-231.151,94.5541,4.16336,1.41481,2312.91
1892,50,50,-619.276,-7153.36,48.5334,4.16441,1.84484,2312.87
1893,50,50,-7974.61,4757.73,17.0687,4.16411,1.73179,2319.75
1894,50,50,8821.22,2467.96,47.8301,4.1641,2.03456,2312.91
1895,50,50,1757.37,3440.01,190.149,4.16362,2.22134,2316.63
1896,50,50,9694.99,-5519.23,11.515,4.16311,1.41468,2625.22
1897,50,50,-4663.5,249.442,44.2279,4.16365,1.41692,2312.51
1898,50,50,4906.33,-5732.54,26.1035,4.16322,2.14802,2524.59
1899,50,50,-9956.57,-336.095,10.8253,4.16373,1.64968,2312.07
1900,50,50,-1889.6,-963.436,261.831,4.16318,1.9467,2312.33
1901,50,50,5985.57,-8590.45,15.7985,4.16321,1.65811,2314.6
1902,50,50,-3085.85,-8016.22,163.622,4.16436,2.25857,2312.91
1903,50,50,1384.72,8607.27,13.0069,4.16395,1.77229,2312.91
1904,50,50,-8018.34,-1863.54,42.8992,4.16409,1.41601,2699.86
1905,50,50,-3037.54,-5021.47,99.9608,4.1642,1.41679,2312.35
1906,50,50,5933.37,-3389.84,13.5345,4.16378,1.4156,2312.9
1907,50,50,6155.58,-6048.11,12.8546,4.16392,1.41448,2312.91
1908,50,50,-2793.27,-6175.57,119.864,4.99719,2.34434,2790.12
1909,50,50,8246.08,9486.84,95.0842,4.16428,1.41776,2315.19
1910,50,50,-382.682,-4459.05,6.38707,4.16372,1.41737,2347.69
1911,50,50,6343.4,2236.88,126.806,4.16324,1.87721,2315.03
1912,50,50,-1872.16,914.218,99.2092,4.1627,1.83575,2650.36
1913,50,50,-2179.41,9094.47,2.08488,2.14329,1.41925,1796.78
1914,50,50,2196.7,1554.56,29.2583,4.16358,1.41942,2319.73
1915,50,50,9442.39,4133.95,3.28406,4.16353,2.03879,2312.42
1916,50,50,7876.41,6959.47,0.24831,0.367867,1.41671,986.284
1917,50,50,-6657.32,-503.495,64.9325,4.16407,1.41464,2312.91
1918,50,50,9140.75,4592.32,2.30655,4.16437,1.92302,2609.32
1919,50,50,2091.52,584.451,126.311,4.16359,1.7159,2317.56
1920,50,50,-2728.42,9252.21,39.1584,4.16338,1.4155,2313.96
1921,50,50,4731.76,-7507.88,14.0486,4.16424,1.41491,2312.91
1922,50,50,4197.23,266.102,47.3914,4.16371,1.41475,2312.91
1923,50,50,6384.6,-1281,20.4542,4.16324,2.40145,2312.63
1924,50,50,-9199.71,-6747.47,63.1912,4.16319,1.41846,2316.81
1925,50,50,8955.88,9371.58,106.426,4.16311,1.59417,2319.45
1926,50,50,99.2275,-6581.18,54.0228,4.16425,2.21815,2311.58
1927,50,50,8549.94,-1035.68,92.7747,4.16318,1.78808,2314.63
1928,50,50,8060.82,2659.56,7.21489,4.16394,2.16011,2319.26
1929,50,50,-6571.33,-9541.88,9.37009,4.16406,2.17375,2318.31
1930,50,50,-4422.28,-6363.75,61.8304,4.16425,2.10816,2314.15
1931,50,50,-5469.62,-5363.32,102.843,4.16436,1.41554,2312.91
1932,50,50,-3882.01,9841.05,171.225,4.16324,1.41668,2311.68
1933,50,50,2356.4,-9544.27,7.72476,4.16349,1.41619,2312.91
1934,50,50,-3771.26,-3499.28,69.6906,4.16342,1.41472,2488.68
1935,50,50,-2624.38,-8641.24,37.0351,4.16379,1.41471,2312.91
1936,50,50,-8260.95,-8156.38,35.7465,4.16451,1.41776,2315.29
1937,50,50,-6767.92,1930.23,76.5238,4.99775,2.44717,2790.12
1938,50,50,4481.29,-1395.77,49.9055,4.16325,1.73146,2312.9
1939,50,50,7127.36,1509.4,18.9976,4.16354,2.08763,2312.91
1940,50,50,5652.93,2036.19,163.767,4.16381,1.95814,2317.48
1941,50,50,-2839.62,1835.61,59.4845,4.16318,1.41558,2312.91
1942,50,50,-3294.42,3625.68,35.9905,4.16351,1.41907,2322.07
1943,50,50,-4595.18,-1668.78,72.5166,4.1632,2.11906,2312.91
1944,50,50,5794.92,-777.715,2.83493,4.16462,1.88238,2556.1
1945,50,50,-2827.54,5102.57,28.4747,4.16319,1.41567,2312.9
1946,50,50,-8985.16,-3022.39,130.009,4.16415,1.78008,2312.91
1947,50,50,5251.91,3611.23,29.038,4.16399,1.89233,2314.69
1948,50,50,-5985.3,6407.95,126.865,4.16406,1.41582,2312.9
1949,50,50,-5629.4,-2640.48,67.6853,4.16385,1.41588,2312.91
1950,50,50,-3272.5,8939.84,48.2629,4.1638,1.75982,2316.52
1951,50,50,4777.61,-2972.73,4.02302,4.16306,2.05006,2314
1952,50,50,-7095.86,-8853.83,51.354,4.16389,1.41601,2312.91
1953,50,50,3611.99,550.928,77.7739,4.16429,2.06766,2312.91
1954,50,50,-6843.69,-6202.38,19.6974,4.16453,1.41842,2317.19
1955,50,50,-3853.27,-5138.64,2.45779,4.16371,1.97797,2317.39
1956,50,50,2419.39,3478.22,75.3889,4.16359,1.92708,2312.91
1957,50,50,3199.67,4725.69,62.7988,4.16393,1.41618,2312.91
1958,50,50,-88.1086,-5096.96,311.25,4.16424,2.13526,2312.91
1959,50,50,-4262.36,-3709.39,6.84943,4.16367,1.41511,2312.91
1960,50,50,9992.02,4966,32.6761,4.16323,1.41885,2317.94
1961,50,50,-811.513,-8192.36,171.513,4.99721,2.42956,2790.12
1962,50,50,4445.74,3508.65,7.84814,4.16314,1.76961,2619.66
1963,50,50,7581.83,-2807.65,17.2283,4.16428,1.87567,2319.46
1964,50,50,-825.227,-4779.47,31.4769,4.1636,1.83412,2409.28
1965,50,50,8394.4,-5921.24,16.0331,4.16418,2.42714,2319.89
1966,50,50,-2268.55,7903.1,19.9475,4.16328,1.41598,2312.91
1967,50,50,6818.44,6823.63,17.6422,4.16346,1.41833,2316.53
1968,50,50,3406.8,5752.67,102.27,4.16432,2.33349,2312.91
1969,50,50,-2372.79,5756.13,3.55093,4.16324,2.17285,2318.31
1970,50,50,-8475.42,-5598.65,193.401,4.16388,1.41864,2317.58
1971,50,50,2650.44,-172.507,17.7088,4.16337,1.41636,2312.91
1972,50,50,-7568.99,8515.97,202.3,4.16388,2.25891,2313.63
1973,50,50,3724.04,4521.43,31.5514,4.16423,2.1271,2312.91
1974,50,50,-9039.76,4872.04,9.31402,4.16325,1.41626,2312.91
1975,50,50,562.088,-7526.26,39.3659,4.16353,1.41521,2312.9
1976,50,50,4040.21,-7404.75,20.7629,4.16392,2.07067,2318.64
1977,50,50,5975.24,7650.3,52.4822,4.16368,1.41611,2312.91
1978,50,50,4880.77,2215.29,21.2908,4.16372,2.11003,2486.24
1979,50,50,7540.27,7953.5,49.9775,4.99702,2.37337,2790.12
1980,50,50,-267.692,9645.06,17.8766,4.16387,1.89456,2447.08
1981,50,50,-1746.99,145.385,129.354,4.16395,1.60398,2318.43
1982,50,50,-1379.15,-8448.11,21.4425,4.16378,1.41938,2592.69
1983,50,50,953.041,-9633.21,70.0425,4.1635,2.06372,2562.15
1984,50,50,-9721.97,-4157.72,180.078,4.16377,2.23922,2565.56
1985,50,50,-2193.4,9589.6,7.37288,4.16336,1.75573,2312.91
1986,50,50,-8156.94,-9582.21,4.13735,4.16383,1.86592,2312.9
1987,50,50,6312.07,-2735.61,1.52692,2.2001,2.45928,1859.39
1988,50,50,-3933.37,2184.75,8.67052,4.16357,1.41456,2790.51
1989,50,50,9468.02,-7313.05,185.112,4.16322,1.90722,2319.27
1990,50,50,-7753.42,498.911,46.7313,4.16344,1.41706,2312.84
1991,50,50,-4956.99,2635.35,54.4232,4.16351,1.69418,2312.91
1992,50,50,9104.89,1072.32,35.5475,4.16465,1.8686,2312.91
1993,50,50,110.886,4481.98,8.4696,4.16446,1.80426,2312.91
1994,50,50,2213.49,5058.3,56.2864,4.16357,2.25243,2311.96
1995,50,50,-6891.99,2622.79,57.6562,4.16441,1.41719,2313.6
1996,50,50,-5538.89,6974.69,55.5253,4.99669,2.9871,2790.12
1997,50,50,-5394.09,3276.47,22.3378,4.16528,1.70491,2564.06
1998,50,50,-7061.7,7137.72,54.8032,4.16385,2.01382,2312.9
1999,50,50,-1724.45,2025.89,181.703,4.16352,1.78552,2606.13
